jurisdiction,formNumber,formName,formNameLooksMisextracted,remediationLane,remediationLaneName,activeTrackStatus,affectedTrackIds,trackBindingStatus,candidateRegistryFormId,candidateRegistryTrackIds,routeKinds,rendererKind,packetCapable,participantTreatment,sellable,publicPacketRoute,checkoutSuppressed,paymentSuppressed,packetCreditConsumed,officialSourceUrl,sourcePublisher,sourceRetrievalDate,sourceRevision,sourceSha256,sourceBinaryPresentInClone,sourceBinaryPathInClone,currentnessStatus,missingBinary,structuralClass,interactiveFieldCount,anyFinalizedArtifact,activeContentVerdict,contactSheetShowsAFill,defectCategories,severity,releaseRisk,owner,independentReviewStatus,disposition,dispositionMeaning,acquisitionPriority,acquisitionRule,rootCauseIds,systemicRootCauseIds,familySpecificRootCauseIds,packetCapableTreatment,servedByGuidanceOrDeferral,certifiableArtifacts,labelsAwaitingAPlacementDecision,exactBlocker,exactNextAction,releaseStatus
VT,200-00132A – Stipulation to Expunge Criminal History Record + Order.pdf,200-00132A – Stipulation to Expunge Criminal History Record + Order.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,9f530430fba20599eb5d838c3e0aa505647124fbe976e74d0a6a349e3ea41dec,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VT 200-00132A – Stipulation to Expunge Criminal History Record + Order.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 200-00132A – Stipulation to Expunge Criminal History Record + Order.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,200-00331,Request for Criminal Record Search,false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,acroform_fill,false,,false,false,true,true,false,https://www.vtcourts.gov/media/89,www.vtcourts.gov,2026-08-02,REV-2026-05,6001c4bd36be3e6b4f84b6352ebc94178f3535e39a9109665a2ac35aa2095212,false,,candidate_current_source,false,acroform,30,false,no rendered artifact to judge,,currentness_unverified held_on_source_or_design missing_required_packet_component multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence,low,none,RCAP inventory owner,never_independently_reviewed,reference_only,"An instruction, guidance or supporting-process document, not a filed component.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-ALL-FIELDS-UNWRITABLE RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-V-NO-SHEET-PRODUCED,RC-T-ALL-FIELDS-UNWRITABLE RC-T-NO-DERIVABLE-WRITE-BOX,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for VT 200-00331 and record the decision. It blocks nothing in the meantime.",HELD
VT,200-00631,Request for Sealing Order in Special Index,false,E,orphaned_or_optional_asset,orphaned_or_optional,,no_track_binding_established,,,,acroform_fill,false,,false,false,true,true,false,https://www.vtcourts.gov/media/11473,www.vtcourts.gov,2026-08-02,REV-2019-09,a4afde13b306a87f65fb40f43eb00a8e57a15d4e8b80255d11decfca0b96e6d3,false,,candidate_current_source,false,acroform,10,false,no rendered artifact to judge,,currentness_unverified held_on_source_or_design missing_required_packet_component multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence,low,none,RCAP inventory owner,never_independently_reviewed,orphaned,No active track requires it and no candidate binding to one exists.,4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-ALL-FIELDS-UNWRITABLE RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-V-NO-SHEET-PRODUCED,RC-T-ALL-FIELDS-UNWRITABLE RC-T-NO-DERIVABLE-WRITE-BOX,false,false,false,0,"Nothing is blocked. No active launch track's packet set requires this asset, so it is inventory rather than pending work.","Decide retain, archive or retire for VT 200-00631 and record the decision. It blocks nothing in the meantime.",HELD
VT,200-00631.pdf,200-00631.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,a4afde13b306a87f65fb40f43eb00a8e57a15d4e8b80255d11decfca0b96e6d3,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VT 200-00631.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 200-00631.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,400-00171.pdf,400-00171.pdf,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,b57dc05d9bccb54468aa5928745a46464c72e7470bf1b93cf3fcad2e7ef53a1a,false,,not recorded,true,dirty_acroform,,false,no rendered artifact to judge,,held_on_source_or_design missing_binary never_independently_approved xfa_javascript_or_active_content_residue,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-DIRTY-ACROFORM-SOURCE,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-DIRTY-ACROFORM-SOURCE,false,false,false,0,"The verified binary for VT 400-00171.pdf is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT 400-00171.pdf binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
VT,600-00228,Application to Waive Filing Fees and Service Costs,false,B,official_source_acquisition_required,active_track,vt_exp_decriminalized vt_seal_18_to_21 vt_seal_dui vt_seal_felony vt_seal_misdemeanor vt_seal_nonconviction vt_seal_pardon,bound_to_tracks_by_the_committed_relationships,,,guidance_only exact_supported_deferral,acroform_fill,false,exact_supported_deferral,false,false,true,true,false,https://www.vtcourts.gov/media/47 | https://www.vtcourts.gov/self-help/application-waive-filing-fees-and-service-costs | https://www.vtcourts.gov/criminal/expungement,www.vtcourts.gov,2026-08-02,REV-2026-04,263d4e196cbca1bfba14ec730368fcc897dd2bb667d6a43ade7f612d42541654,false,,candidate_current_source,false,acroform,80,false,unprovable: object streams hide objects from the residue scan,true,clipped_overlapping_or_misplaced currentness_unverified held_on_source_or_design never_independently_approved rendered_artifact_not_byte_inspectable stale_contact_sheet_manifest_or_review_evidence unfinalized_rendered_artifact,high,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,certification_unproven,Artifacts exist but cannot be certified: their active-content cleanliness or finalization cannot be established from the committed bytes.,2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-CLIPPING RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FACTORY-PROVENANCE RC-T-OBJECT-STREAMS RC-T-UNFLATTENED-FIELDS RC-T-VALUES-IN-APPEARANCES RC-V-SHEET-FROM-UNFINALIZED-SOURCE RC-V-SHEET-NO-VISIBILITY-PROOF,RC-V-CLIPPING,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 263d4e196cbca1bfba14ec730368fcc897dd2bb667d6a43ade7f612d42541654) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official VT 600-00228 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
VT,application-waive-filing-fees-and-service-costs.html,application-waive-filing-fees-and-service-costs.html,false,B,official_source_acquisition_required,expected_but_absent,,no_track_binding_established,,,,no render strategy recorded,false,,false,false,true,true,false,,,,,1b9348d18347d3adb278a209046c3593e595c385b1c2081c6a33142767196b59,false,,not recorded,true,html_form,,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design missing_binary never_independently_approved,low,none,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",4,do_not_acquire_without_a_named_current_use,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT RC-T-NO-FIELD-CENSUS,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-BUNDLE-ABSENT,RC-T-NO-FIELD-CENSUS,false,false,false,0,"The verified binary for VT application-waive-filing-fees-and-service-costs.html is not in the clone, and no track binding exists for it: this asset is keyed by filename while the pinned legal-design registry keys packet components by form number, so nothing joins the two and the affected route cannot be stated. No candidate form-number match was found either.","Retrieve the current official VT application-waive-filing-fees-and-service-costs.html binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes. Separately, establish which packet component, if any, depends on this asset: no track binding exists and no candidate form-number match was found, so this row cannot currently name the route it affects.",HELD
WI,CR-266,"CR-266, 05/24 Petition to Expunge Criminal Court Record of Conviction (Non-Probation/Non-Incarceration)",false,A,actionable_technical_or_visual_correction,active_track,wi_exp_cr266,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,flat_overlay,false,exact_supported_deferral,false,false,true,true,false,https://www.wicourts.gov/formdisplay/CR-266.pdf?formNumber=CR-266&formType=Form&formatId=2&language=en,www.wicourts.gov,2026-08-02,REV-2024-05,9f94674c0f931b66654d39ecfd074d897880f71523592bf83f2bd0dd34812412,true,data/rcap-codex/remaining-tracks/source-receipts/wi-cr-266.pdf,candidate_current_source,false,flat_pdf,0,false,no rendered artifact to judge,,currentness_unverified flat_overlay_geometry_or_readback held_on_source_or_design multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence,medium,contained_by_terminal_treatment,Terminal A route owner,never_independently_reviewed,independent_review_required,Certifiable artifacts exist and no independent review has approved them.,,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FLAT-GEOMETRY RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-V-NO-SHEET-PRODUCED,RC-T-FLAT-GEOMETRY RC-T-NO-DERIVABLE-WRITE-BOX,false,true,false,4,"A placement decision, not a binary: the verified source is present at data/rcap-codex/remaining-tracks/source-receipts/wi-cr-266.pdf, and 4 label(s) on it have no write box the document expresses, so no coordinate is asserted for them. Generation is separately withheld while state_manifest_generation_allowed_no; edition_1_runtime_disabled; f_independent_visual_review_required stands.","Decide where each of the 4 candidate label(s) on WI CR-266 takes its value, and record the approved write box. The document does not express one, so the anchor capture asserts no coordinate and re-running the factory reproduces the same refusal. The rendered form with each label marked at its measured position is at docs/record-clearing/pdf-visual-evidence/WI-cr-266-form-en-placement-page-01.png. Once a placement is approved, re-render from data/rcap-codex/remaining-tracks/source-receipts/wi-cr-266.pdf and re-run the finalized-artifact audit and contact-sheet visual proof. Do not lift the recorded production holds to do it.",HELD
WI,CR-267,"CR-267, 02/15 Order on Petition to Expunge Court Record of Conviction (Non-Probation/Non-Incarceration)",false,B,official_source_acquisition_required,active_track,wi_exp_cr266,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,flat_overlay,false,exact_supported_deferral,false,false,true,true,false,https://www.wicourts.gov/formdisplay/CR-267.pdf?formNumber=CR-267&formType=Form&formatId=2&language=en,www.wicourts.gov,2026-08-02,REV-2024-05,2c0ac53b03658dc9ae93ba90f527ba162d487f181fd4525d5856b483f17930bb,false,,candidate_current_source,false,flat_pdf,0,false,no rendered artifact to judge,,currentness_unverified flat_overlay_geometry_or_readback held_on_source_or_design multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence,medium,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",2,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-T-FLAT-GEOMETRY RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-CURRENTNESS-UNVERIFIED RC-V-NO-SHEET-PRODUCED,RC-T-FLAT-GEOMETRY RC-T-NO-DERIVABLE-WRITE-BOX,false,true,false,1,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 2c0ac53b03658dc9ae93ba90f527ba162d487f181fd4525d5856b483f17930bb) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official WI CR-267 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
WI,DJ-LE-247,Wisconsin Criminal History Record Challenge Form,false,B,official_source_acquisition_required,active_track,wi_nc_doj_challenge,bound_to_tracks_by_the_committed_relationships,,,exact_supported_deferral,flat_overlay,false,exact_supported_deferral,false,false,true,true,false,https://www.wisdoj.gov/Law%20Enforcement%20Services/Updated_DJ_LE_247_14-feb-17_0.pdf,www.wisdoj.gov,2026-08-02,REV-UNKNOWN,ada016d389ef1f0b343432b187aec8c8c93bd7711c85d4ccce847f75572ae6f7,false,,revision_confirmation_required,false,flat_pdf,0,false,no rendered artifact to judge,,flat_overlay_geometry_or_readback held_on_source_or_design multi_widget_ambiguity never_independently_approved stale_contact_sheet_manifest_or_review_evidence stale_or_superseded,medium,contained_by_terminal_treatment,Roger (official source acquisition),never_independently_reviewed,official_source_required,"The verified source binary is unavailable, so nothing downstream can be attempted.",3,,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-S-STALE-OR-SUPERSEDED RC-T-FLAT-GEOMETRY RC-T-NO-DERIVABLE-WRITE-BOX RC-V-NO-SHEET-PRODUCED,RC-G-GENERATION-NOT-ALLOWED RC-G-NO-INDEPENDENT-TECHNICAL-APPROVAL RC-G-PRODUCTION-HOLD RC-V-NO-SHEET-PRODUCED,RC-S-STALE-OR-SUPERSEDED RC-T-FLAT-GEOMETRY RC-T-NO-DERIVABLE-WRITE-BOX,false,true,false,0,"Correcting this asset requires re-rendering it through the current official-form factory, and the verified source binary (SHA-256 ada016d389ef1f0b343432b187aec8c8c93bd7711c85d4ccce847f75572ae6f7) is not present in this clone. The factory renders from the binary; there is nothing to render from.","Retrieve the current official WI DJ-LE-247 binary from its issuing body, record its URL, retrieval timestamp, publisher, edition date, byte length and SHA-256, and place it at the path its source record pins. Nothing downstream can proceed without those bytes.",HELD
